0,1,2,3,4,5
1487335872935,37,25,18,25,25
1487336051482,0,0,0,0,0
1487336608994,75,75,62,100,31
1487336625097,87,75,87,93,75
1487336654402,0,0,0,0,0
1487336673645,87,62,56,75,62
1487336762040,73,49,68,58,66
1487337222647,65,53,55,80,66
1487337496669,68,62,87,81,68
1487337566239,81,56,37,93,25
1487338927988,0,0,0,0,0
1487339516737,0,0,0,0,0
1487339697497,72,74,80,54,62
1487339767252,92,77,86,73,77
1487340088983,68,37,100,87,75
1487340398140,62,60,70,73,78
1487340933627,87,68,31,43,12
1487341224282,81,87,62,87,37
1487341538606,75,75,68,81,25
1487343192548,81,31,62,81,31
1487343518395,50,37,87,56,18
1487343669832,93,31,62,43,6
1487344051571,12,12,0,0,0
1487344281189,93,31,62,43,6
1487344484023,68,75,81,50,81
1487344948309,93,56,81,93,93
1487345436431,76,42,70,41,58
1487347043147,65,66,70,53,56
1487347498985,81,81,87,93,75
1487347610522,75,81,56,100,62
1487347885316,81,43,93,68,75
1487348279676,56,68,62,37,31
1487348396479,49,61,70,70,76
1487348457633,87,87,62,100,75
1487348621187,56,68,62,37,31
1487348671738,61,56,61,52,66
1487349127752,93,75,87,62,25
1487349315559,93,62,62,50,18
1487349515808,40,61,73,73,69
1487349926810,31,37,25,25,12
1487350331816,6,0,12,0,6
1487350789696,75,62,62,37,75
1487351139834,0,0,0,0,0
1487351177130,81,68,56,31,100
1487351252105,57,69,80,72,64
1487351603987,43,81,56,93,43
1487351866574,75,37,50,37,12
1487351912851,62,12,56,81,31
1487351939939,65,68,70,56,66
1487352262386,62,31,62,62,25
1487352265834,77,45,52,64,64
1487352465974,0,0,0,0,0
1487352876452,45,68,86,53,73
1487352888556,81,87,43,56,68
1487353214192,87,87,75,87,50
1487353469485,81,43,56,93,43
1487353545611,86,68,84,64,78
1487353558292,0,0,0,0,0
1487353807820,89,68,82,50,45
1487353996979,25,18,25,6,12
1487354007644,87,81,81,43,56
1487354053966,100,68,62,31,68
1487354159331,41,60,33,31,33
1487354458038,37,56,62,100,50
1487354538671,60,43,66,58,53
1487354767398,58,44,61,40,60
1487354796280,51,78,71,46,56
1487354869294,50,12,81,93,56
1487354924448,74,85,84,77,65
1487355341978,36,52,42,41,42
1487355779600,81,37,87,100,37
1487355865733,87,81,81,87,37
1487355875129,81,56,75,31,62
1487355914603,81,84,62,42,58
1487355994755,0,0,0,0,0
1487356092606,45,37,34,40,46
1487356189069,93,62,87,50,93
1487356403903,25,12,12,0,0
1487356768319,5,0,0,0,0
1487357094815,40,46,40,40,31
1487357467729,75,31,43,43,62
1487357601228,75,25,56,50,68
1487357872198,0,12,0,0,0
1487358223011,62,18,37,56,50
1487358520945,81,62,75,62,62
1487358880094,77,49,48,60,58
1487359271662,93,68,87,56,75
1487359329615,87,68,93,93,62
1487359365278,75,56,75,75,81
1487359633836,40,45,56,60,72
1487360049712,68,25,62,6,25
1487360219558,100,12,75,56,62
1487360365874,100,87,81,56,12
1487360382212,87,56,62,93,25
1487360853820,87,43,75,100,43
1487360992649,62,60,72,76,70
1487361039416,0,0,0,0,0
1487361186460,60,60,69,49,70
1487361262830,50,45,60,69,88
1487361291008,62,62,100,68,87
1487361735110,87,25,87,56,56
1487361978373,100,87,87,68,68
1487362063609,56,56,56,43,43
1487362100886,93,62,100,62,56
1487362492232,81,12,43,37,12
1487362651915,93,56,43,93,68
1487363268147,75,50,50,56,18
1487363388499,87,37,56,31,18
1487363449720,87,56,75,56,25
1487363508607,87,43,56,75,50
1487363531414,81,50,62,75,56
1487363594109,75,50,100,62,93
1487363746956,50,62,62,81,0
1487364113710,100,81,81,50,31
1487364221851,0,0,0,0,0
1487364439205,87,43,43,75,37
1487364481435,74,78,85,62,89
1487364611018,37,56,81,87,12
1487364686786,62,43,75,56,87
1487364693869,68,31,81,93,75
1487365012367,74,45,64,42,77
1487365131901,75,62,68,100,50
1487365195877,87,37,68,31,56
1487365247446,37,25,37,50,18
1487365398800,81,50,62,31,68
1487365417558,90,53,78,73,66
1487366244095,70,48,75,68,36
1487366939130,81,31,50,31,43
1487367009307,75,68,56,93,56
1487367500310,50,61,51,61,68
1487367634104,6,3,0,0,0
1487368061805,81,62,68,56,18
1487368628128,87,75,50,62,31
1487368866988,90,40,61,64,49
1487368878212,93,100,50,62,75
1487369193672,87,37,68,93,37
1487369304048,93,18,50,43,50
1487369494279,87,62,56,12,18
1487369602569,87,43,81,37,37
1487370080451,87,62,56,12,18
1487370422656,81,62,68,62,43
1487370765056,68,87,62,87,62
1487370872996,45,61,85,62,69
1487371546224,37,31,25,25,0
1487371814958,93,62,75,87,18
1487371979237,44,86,81,73,74
1487372332042,68,75,68,56,75
1487372745783,60,90,55,73,60
1487376111131,93,43,75,62,43
1487376369448,87,50,68,87,81
1487376788320,0,0,0,0,0
1487377373046,52,64,60,68,58
1487378758630,81,81,68,37,31
1487378773865,6,37,68,87,87
1487378965301,87,43,87,93,12
1487381701596,82,48,88,69,68
1487382485552,100,75,87,81,50
1487383766789,73,88,84,42,60
1487384754012,45,84,92,61,76
1487389093379,87,50,56,87,25
1487389118740,73,60,70,55,55
1487390172914,87,62,56,68,50
1487390218005,75,56,62,68,68
1487390930357,87,43,68,81,43
1487391414271,0,0,0,0,0
1487392072414,81,25,31,81,50
1487392870037,100,62,75,75,18
1487393336397,87,93,87,56,68
1487393432326,100,75,93,75,93
1487393622684,56,62,68,62,93
1487394472103,16,6,10,8,5
1487395030648,64,74,73,69,80
1487396814938,75,18,43,81,37
1487397598866,100,62,75,25,62
1487397667164,75,31,75,68,81
1487399278442,68,43,81,56,43
1487401601153,5,2,5,0,0
1487401645444,53,66,73,60,58
1487402771917,75,87,87,87,37
1487402820485,37,25,31,31,18
1487403376040,5,5,5,6,5
1487404063218,50,96,86,70,50
1487404912867,82,48,80,58,61
1487404967366,65,73,66,78,80
1487405186405,56,37,75,43,12
1487405362412,18,25,25,0,0
1487405468004,81,56,62,37,25
1487405543158,56,6,37,68,62
1487405665752,81,62,87,56,43
1487405947687,81,74,88,78,62
1487406826022,48,90,89,82,69
1487407396273,96,52,56,53,88
1487407530378,87,81,50,81,31
1487407634488,87,62,75,87,62
1487407742032,81,43,75,100,18
1487409489391,45,49,76,84,81
1487409672508,68,37,75,12,25
1487410432505,0,0,0,0,0
1487410670118,37,76,82,38,40
1487410880902,93,87,37,50,25
1487410927449,50,100,87,56,62
1487412380363,75,93,68,62,12
1487413245508,0,0,0,0,0
1487413334946,75,37,62,25,37
1487413714407,100,75,75,100,100
1487413862059,87,75,62,37,50
1487413883654,55,61,61,68,66
1487414324826,100,43,62,37,56
1487414763383,0,0,0,0,0
1487417364553,93,31,75,56,56
1487419466931,50,50,75,62,100
1487419878454,82,54,77,52,54
1487420165750,66,77,96,68,61
1487420358715,62,100,81,75,93
1487420389988,37,18,68,31,56
1487420717595,75,75,93,62,81
1487420836993,84,86,88,65,56
1487421004343,75,68,87,31,12
1487421075493,0,0,0,0,0
1487421686588,87,62,87,87,31
1487421831329,81,18,62,62,37
1487422447961,75,43,75,75,75
1487422693758,81,25,56,68,25
1487423080983,72,72,78,69,74
1487423223754,37,37,81,62,93
1487423230520,93,81,87,75,81
1487423319981,66,58,68,56,43
1487423415536,75,62,81,62,81
1487423730714,6,10,10,10,13
1487424602906,0,0,0,0,0
1487424839940,100,62,75,50,50
1487424899975,87,25,75,75,62
1487425107097,25,36,30,20,28
1487425564594,81,50,81,87,18
1487426015175,100,93,100,100,81
1487426026322,81,100,87,68,37
1487426268857,81,56,62,62,25
1487428076587,87,62,56,75,56
1487429037698,56,43,81,62,62
1487429254174,65,57,77,65,53
1487429465929,50,62,75,62,68
1487429615414,43,56,75,93,75
1487429999668,62,31,68,87,75
1487430883385,93,81,75,87,31
1487431736786,62,70,97,72,73
1487432057310,81,50,81,93,68
1487432391911,93,62,68,43,37
1487432867355,60,53,46,85,53
1487433527313,56,25,25,43,43
1487433831611,37,50,81,50,50
1487434212727,87,81,56,87,50
1487434422260,68,25,81,62,12
1487435802118,87,93,81,93,81
1487436316839,61,74,72,76,78
1487436901019,12,6,12,0,0
1487438268344,100,68,62,75,56
1487438612922,82,45,58,61,46
1487438691153,100,25,87,62,50
1487439543298,50,12,25,37,25
1487439655005,58,63,71,65,58
1487439680158,87,50,62,50,37
1487439788775,62,12,56,6,87
1487439824795,75,31,81,87,43
1487440149582,43,43,62,68,75
1487440345103,100,75,68,31,50
1487440788923,81,56,81,93,81
1487441235921,93,81,50,75,62
1487441502823,56,50,81,62,50
1487442431043,37,25,25,31,31
1487442725258,61,78,65,76,78
1487442821674,81,75,75,87,31
1487442897631,85,57,81,92,62
1487442983403,96,49,77,73,69
1487443391370,0,0,0,0,0
1487444667455,56,56,66,45,78
1487444724627,68,31,37,81,25
1487445072369,100,75,93,81,31
1487445499553,62,43,62,43,6
1487445990577,68,58,58,69,76
1487446227265,73,48,58,49,74
1487446500585,25,25,25,12,6
1487446740097,62,75,93,87,87
1487447162868,56,50,62,87,37
1487447588151,87,93,87,87,100
1487448333634,87,93,87,93,50
1487448787917,80,71,63,50,71
1487448911747,68,56,56,50,56
1487449124235,82,38,72,40,44
1487449213432,68,0,12,68,50
1487449227416,0,12,0,0,0
1487449907086,100,93,81,37,12
1487450798335,81,50,87,75,18
1487450806505,87,37,37,25,12
1487450928053,81,50,87,62,56
1487451369417,5,5,0,0,0
1487451523151,28,21,11,8,15
1487452438588,87,93,62,50,56
1487452595241,100,68,75,62,37
1487452923145,87,75,87,43,25
1487453044104,74,50,65,61,48
1487453094955,62,62,50,62,68
1487453364612,87,37,68,31,87
1487454191599,93,25,68,62,31
1487454795142,81,87,68,93,50
1487454906327,68,31,62,81,75
1487455650005,78,48,58,73,65
1487455811949,50,12,12,0,0
1487455897221,58,58,65,65,70
1487456028386,0,0,0,0,0
1487456464951,81,43,81,37,31
1487456727717,56,68,87,62,56
1487458513766,62,75,75,43,68
1487458997738,81,87,87,68,75
1487460360177,0,6,0,0,0
1487460477108,93,68,81,81,31
1487461174688,62,37,75,50,93
1487461536613,81,70,80,61,85
1487461743641,68,25,62,31,100
1487462578604,21,11,11,10,10
1487462722967,100,50,50,75,31
1487471961542,81,37,62,75,93
1487473592463,68,25,43,75,75
1487474898024,56,75,87,37,75
1487476147295,0,0,0,0,0
1487476248842,62,12,50,56,25
1487478915736,87,81,100,50,62
1487480409115,81,75,43,56,18
1487480597153,56,12,68,62,68
1487481338952,93,87,81,56,0
1487485854138,68,75,68,68,31
1487487097060,81,50,56,62,50
1487487892288,81,50,56,62,50
1487488083999,93,31,87,56,81
1487488289166,75,43,87,93,12
1487488290393,75,43,87,93,12
1487489135753,78,69,72,70,80
1487490165872,69,74,81,60,66
1487491037752,87,68,75,81,50
1487491942481,81,75,93,68,62
1487492306253,87,75,62,75,50
1487492464093,87,62,75,87,56
1487492532294,100,75,87,62,50
1487492657195,25,18,18,12,0
1487493725856,75,62,75,25,50
1487494047419,43,100,87,75,12
1487494570283,75,56,68,68,56
1487494805042,31,6,43,37,100
1487495025574,93,100,81,43,62
1487495134667,50,50,56,62,37
1487495655774,81,37,43,75,68
1487496401550,100,18,68,50,56
1487497484808,100,50,75,75,18
1487497630593,81,25,81,68,43
1487498257804,81,25,81,68,43
1487500410897,93,62,75,62,37
1487500536146,81,50,93,43,37
1487500777499,87,31,37,37,37
1487501350329,62,31,68,37,12
1487501357352,76,77,78,46,80
1487501467627,0,0,0,0,0
1487502558166,62,31,31,0,18
1487502776083,18,25,25,37,6
1487504174989,62,68,50,56,12
1487504230567,0,0,0,0,0
1487504275295,87,62,50,56,25
1487504479993,68,43,25,62,50
1487504609594,0,0,0,0,0
1487506184881,87,62,87,81,18
1487506737914,62,12,68,50,37
1487507472698,93,62,68,87,31
1487507805820,62,25,100,56,87
1487507848460,87,56,56,50,18
1487508648384,81,100,93,87,75
1487508897131,62,81,68,87,62
1487509251788,75,37,43,93,25
1487509564009,100,68,87,50,81
1487509673627,84,29,77,66,38
1487509736256,89,58,46,36,65
1487511411182,18,0,18,0,6
1487512073379,62,25,56,43,6
1487512507838,87,50,68,93,56
1487513479382,12,6,0,0,0
1487513932726,0,0,0,0,0
1487514563094,50,62,87,81,75
1487514798141,93,50,81,56,62
1487515119698,50,62,87,81,75
1487515123757,93,31,25,43,37
1487515402213,6,0,6,6,6
1487515601433,87,62,68,81,12
1487515784653,0,0,0,0,0
1487515786654,31,18,81,75,81
1487515856969,87,25,68,43,43
1487515976369,87,81,87,87,6
1487516172507,78,60,84,80,62
1487516560604,100,68,81,75,31
1487516916947,65,53,90,97,74
1487517548741,100,87,56,87,50
1487518285086,62,87,87,93,93
1487518316606,87,18,56,43,37
1487519821116,5,4,5,0,0
1487520585404,93,43,68,68,50
1487521129698,81,56,87,81,56
1487521474214,85,64,73,77,60
1487522299753,71,80,71,50,46
1487522627917,50,50,81,56,18
1487522830933,56,31,43,62,62
1487522853906,75,37,43,50,6
1487522975056,75,37,43,81,37
1487524096373,68,56,48,55,66
1487524561512,100,68,93,100,81
1487525006367,65,70,75,66,78
1487525139563,45,45,45,34,32
1487525542966,93,81,81,81,93
1487525752917,50,37,75,56,50
1487527036171,74,42,56,50,48
1487527256709,73,56,71,55,75
1487527487874,87,93,87,87,68
1487527842964,8,6,6,8,3
1487528800994,87,100,93,50,56
1487529822582,80,64,74,57,65
1487530134196,93,62,75,68,43
1487530840377,18,43,62,37,62
1487531241786,81,68,56,100,25
1487531512605,93,62,93,81,50
1487531818183,6,0,0,0,0
1487531915207,77,80,78,62,66
1487532719933,100,93,87,81,75
1487534310841,60,60,55,50,56
1487534837511,75,0,18,68,75
1487534838534,100,68,62,87,43
1487534928317,68,81,75,75,50
1487534980705,75,37,31,43,50
1487535308811,75,0,18,68,75
1487535604864,87,43,75,62,43
1487535709983,100,75,68,81,50
1487536164150,68,37,25,56,37
1487536242343,49,53,88,66,34
1487536304981,81,56,31,62,12
1487536463577,100,75,87,62,87
1487536771372,75,56,68,68,37
1487538048828,93,25,50,25,50
1487541840692,25,43,75,87,62
1487541898999,75,68,75,75,43
1487544574021,81,87,100,43,62
1487544864800,89,50,86,68,49
1487545587371,100,87,68,93,62
1487548002401,100,75,87,75,25
1487548116804,64,58,72,58,41
1487548783165,64,58,72,58,41
1487549960396,100,81,68,87,25
1487551588002,60,57,90,53,64
1487554860625,50,43,87,75,50
1487557024923,75,75,100,87,37
1487559343456,66,75,61,63,80
1487560105371,81,56,93,100,18
1487562789883,12,12,12,6,0
1487563450451,87,75,56,31,6
1487567128661,18,25,25,25,25
1487567773576,81,87,93,68,81
1487568097866,65,66,73,58,80
1487568617627,75,75,100,68,62
1487569827286,75,100,75,81,0
1487570726043,87,81,75,93,56
1487572009840,80,89,90,84,44
1487572117896,0,0,0,0,0
1487572693622,65,60,73,55,78
1487573873263,87,68,62,68,37
1487574455338,75,75,75,43,37
1487575581638,75,50,87,81,50
1487575910115,0,0,0,0,0
1487575962274,75,75,68,87,25
1487577945756,64,81,62,45,86
1487579850539,70,70,73,70,71
1487580112043,6,4,5,5,4
1487580142682,75,31,62,62,50
1487580322069,72,80,62,61,53
1487580756157,55,50,61,55,40
1487584924998,25,18,12,0,12
1487585152736,0,0,0,0,0
1487587531392,56,56,43,62,68
1487587533778,86,89,94,97,93
1487589571196,0,0,0,0,0
1487589834201,56,66,75,76,53
1487590384188,73,78,81,82,82
1487590413805,0,0,0,0,0
1487591184281,57,82,82,82,72
1487591954427,50,76,53,60,78
1487593337524,0,0,0,0,0
1487594514100,87,50,68,37,31
1487596883089,62,75,75,56,43
1487597950030,87,50,87,75,68
1487598490337,87,43,50,68,68
1487600196687,69,73,66,69,65
1487600370531,37,56,50,43,25
1487604241287,75,87,62,75,37
1487604328393,56,81,75,68,25
1487604942662,0,0,0,0,0
1487605519652,0,12,0,0,0
1487610594890,81,81,81,75,56
1487611139108,93,25,68,68,50
1487612968119,18,37,87,87,93
1487613162651,5,5,5,5,6
1487613243110,93,37,68,87,56
1487613324217,81,81,81,86,61
1487613753920,49,65,77,88,69
1487614117624,87,43,62,87,68
1487614919456,56,62,75,75,93
1487615222842,100,68,75,62,50
1487615325800,77,58,84,52,50
1487615974148,12,6,12,6,6
1487616564377,56,56,81,43,56
1487616616871,68,68,56,68,56
1487616986251,81,75,93,100,93
1487616994107,75,43,87,75,50
1487617198101,43,56,56,68,62
1487617639106,100,68,81,68,50
1487618251422,93,93,87,93,31
1487618702877,75,75,93,100,87
1487619033546,73,63,51,61,73
1487619272981,68,68,75,43,50
1487619938632,93,62,87,87,43
1487622063984,81,87,93,68,50
1487622305387,56,61,76,73,81
1487622454529,25,12,18,12,0
1487622577056,87,31,56,93,62
1487623359329,56,56,68,56,68
1487623404058,93,82,93,92,73
1487624130286,80,45,76,50,54
1487624338991,93,82,93,92,73
1487624421247,37,12,62,62,87
1487625432710,81,31,68,68,81
1487625743622,87,50,62,81,43
1487626139265,93,56,93,62,75
1487626435405,93,56,93,62,75
1487627221784,2,0,0,0,0
1487627353752,87,43,75,93,25
1487628184531,81,50,87,37,18
1487628199557,25,18,12,18,6
1487628533840,81,43,62,6,37
1487630539609,93,31,50,68,0
1487630767274,75,43,50,43,31
1487630918199,31,43,37,37,37
1487632626484,62,25,56,37,62
1487632923738,75,75,56,50,0
1487637743217,63,56,63,63,73
1487638880874,100,50,50,37,37
1487651364555,81,87,100,87,93
1487655851190,81,93,93,100,56
1487658310943,87,68,56,81,31
1487663664485,68,62,87,75,68
1487665093638,50,18,87,68,62
1487665835568,68,87,81,75,68
1487666836040,93,62,93,93,25
1487668862250,68,68,93,87,81
1487668865580,100,68,75,50,12
1487668952453,62,43,25,31,62
1487672297023,87,43,75,75,75
1487673115300,14,9,9,8,12
1487676979273,81,81,75,75,31
1487678488088,62,75,100,62,81
1487679654945,88,60,65,62,72
1487680355266,68,50,62,37,37
1487681828938,5,0,0,0,0
1487684029272,62,68,50,37,18
1487685727548,0,0,0,0,0
1487687035581,50,56,75,93,62
1487688212620,89,61,82,65,89
1487688318840,100,75,75,62,18
1487689319827,63,48,60,58,76
1487690615245,62,37,37,25,0
1487690956205,81,18,68,56,43
1487692884168,0,0,0,0,0
1487693445647,56,43,75,37,56
1487693841140,50,50,25,37,12
1487693946762,100,87,75,75,18
1487694591186,12,6,12,0,12
1487695636159,87,75,87,68,50
1487696374547,87,87,31,50,12
1487697813278,81,43,68,25,31
1487699876036,68,68,87,68,93
1487700374648,62,43,62,81,43
1487701539051,100,25,56,50,37
1487701902912,66,71,83,61,63
1487703044845,68,68,75,75,12
1487703399599,0,0,0,0,0
1487703501799,56,37,62,87,81
1487703516915,81,75,56,75,37
1487703645849,87,87,50,87,18
1487704185222,81,37,81,68,56
1487705476938,68,68,87,68,93
1487706102124,50,62,75,75,68
1487706446894,0,0,0,0,0
1487706517264,75,31,68,43,31
1487707633223,83,66,73,56,70
1487708042320,0,0,0,0,0
1487708586959,81,31,56,81,43
1487710038481,68,81,43,81,12
1487710430795,50,75,93,81,12
1487710687072,75,62,68,87,43
1487710761351,62,50,75,31,37
1487710790304,25,18,12,12,0
1487711487824,0,0,0,0,0
1487712551497,0,25,43,62,87
1487712969932,87,81,62,75,43
1487713064394,6,15,13,10,6
1487714881630,87,25,81,75,31
1487715968353,62,62,87,75,68
1487717522574,81,18,25,62,25
1487720730254,75,37,50,68,37
1487722041762,85,56,84,60,44
1487723841273,93,68,25,50,6
1487728756300,75,18,50,81,18
1487730104525,93,44,57,34,64
1487732370391,45,46,74,54,53
1487733570530,31,37,68,25,43
1487734275416,82,52,81,80,62
1487736075716,93,62,93,87,62
1487741031950,93,68,93,62,18
1487743944474,12,12,12,0,12
1487744301547,53,65,76,36,71
1487747678746,93,37,81,75,56
1487748146459,93,87,87,62,56
1487749924795,4,4,5,5,2
1487750019893,81,56,87,81,62
1487750522855,77,62,76,82,62
1487752186849,75,56,56,50,37
1487753289479,75,43,56,43,68
1487757421012,87,75,100,87,56
1487757792270,70,72,77,57,52
1487758749064,0,0,0,0,0
1487758897770,56,56,62,56,81
1487758906369,0,0,0,0,0
1487759336711,65,49,69,45,52
1487760668839,76,48,68,53,53
1487761316274,75,50,37,87,56
1487761841296,75,50,37,87,56
1487762259672,0,0,0,0,0
1487762572382,56,87,100,62,56
1487763074485,71,63,76,46,60
1487764068611,81,18,37,50,43
1487764156328,58,62,68,65,61
1487764348814,98,65,60,73,64
1487764383588,50,18,50,100,81
1487764424674,53,40,41,41,41
1487765323608,43,31,62,6,37
1487766034938,62,56,75,50,75
1487766883314,75,43,87,68,68
1487767500528,87,37,50,87,25
1487767899568,87,18,68,68,37
1487768096514,37,68,75,31,56
1487768560737,87,68,50,81,56
1487769034625,81,81,87,62,50
1487769116121,61,61,61,62,60
1487770059362,92,38,69,53,41
1487772189507,72,52,68,78,78
1487772965375,0,12,0,0,0
1487773082921,81,81,75,68,50
1487773411252,72,52,68,78,78
1487774153095,12,6,18,0,0
1487774547212,75,56,43,81,37
1487775153726,0,0,0,0,0
1487775344734,94,42,72,70,45
1487777533542,0,0,0,0,0
1487777820438,31,56,93,56,43
1487778358569,88,60,61,49,54
1487779279305,64,44,62,65,57
1487781794831,43,25,43,18,25
1487782120568,87,12,81,50,43
1487782158927,81,37,62,37,31
1487782431750,0,0,0,0,0
1487782508641,87,62,62,68,43
1487782715330,62,43,56,25,50
1487783340405,75,25,37,31,25
1487783480402,22,12,13,13,8
1487783554478,87,56,62,68,18
1487783715434,62,25,81,56,68
1487783905797,62,37,31,37,43
1487784457742,56,75,87,37,43
1487784698519,75,75,68,43,43
1487785629589,87,43,62,81,31
1487785971549,93,50,81,43,62
1487786354274,87,43,62,37,56
1487787006883,87,6,81,68,56
1487787013042,18,50,87,93,93
1487788587154,87,62,62,75,6
1487788821366,75,25,68,75,68
1487788959592,50,62,75,75,62
1487789792062,61,65,70,61,60
1487790402570,68,31,31,62,43
1487791234789,89,73,78,50,45
1487791931494,87,37,62,87,37
1487792053439,84,52,74,66,54
1487792337808,25,68,100,68,37
1487792521753,87,37,68,75,37
1487792900252,84,65,76,69,46
1487793214229,100,100,81,75,18
1487793478906,25,18,25,12,12
1487793559034,87,43,81,12,68
1487793625826,25,18,56,50,100
1487793937473,96,45,84,54,46
1487794199073,62,37,75,81,31
1487794297690,69,37,78,60,52
1487794353761,87,81,81,87,68
1487795624095,50,43,87,68,81
1487795910243,75,25,81,81,50
1487796911179,86,57,61,57,54
1487797194637,50,87,93,62,93
1487797343797,81,62,81,81,75
1487797460779,68,31,68,68,25
1487797669324,81,43,37,50,37
1487798039365,0,0,0,0,0
1487799290008,87,81,93,50,31
1487799566656,87,37,50,62,37
1487799723261,75,31,87,62,87
1487799849570,100,100,100,100,100
1487799896416,56,6,75,75,81
1487800370628,68,62,56,93,31
1487800991599,6,3,0,0,0
1487801153754,60,56,65,70,58
1487802707777,100,87,62,87,37
1487804319337,73,45,71,63,65
1487804453680,69,54,65,58,61
1487805205986,50,54,74,61,64
1487811604743,50,68,81,31,68
1487811757328,68,56,56,56,43
1487813799495,25,50,37,43,18
1487814885174,75,50,56,100,31
1487816968636,74,70,81,48,76
1487820393647,75,81,68,75,56
1487820627525,75,100,87,87,62
1487825674753,70,62,64,66,66
1487828051557,76,60,62,72,74
1487831529044,56,37,50,12,43
1487831683743,73,85,68,70,66
1487832009917,12,0,0,0,0
1487832800293,73,85,68,70,66
1487833950088,56,6,50,43,43
1487835746492,93,18,62,68,62
1487836251686,100,68,87,100,81
1487836742538,56,25,50,43,12
1487836870753,87,50,62,68,62
1487837425495,87,62,87,25,0
1487837426698,10,8,10,5,5
1487838967092,37,0,37,25,6
1487840330993,12,17,16,9,6
1487842926003,25,12,12,0,0
1487844083324,93,62,81,87,56
1487844686049,62,62,75,68,50
1487845989556,0,0,0,0,0
1487846121049,93,81,100,81,62
1487846426265,100,31,37,0,0
1487849312646,93,50,68,56,18
1487849518443,50,31,37,81,75
1487849689337,87,75,50,62,25
1487850557658,57,74,80,68,70
1487850884924,74,46,56,61,68
1487851554468,60,46,74,72,69
1487852123859,68,56,37,25,50
1487852293895,62,25,50,75,56
1487852713611,76,48,73,62,73
1487852785852,93,75,75,75,31
1487855897245,93,61,76,65,53
1487856151134,5,5,0,0,0
1487856258921,0,0,0,0,0
1487857426301,93,81,68,50,31
1487858315067,18,25,12,6,6
1487859129558,97,37,82,65,42
1487859443129,55,35,56,65,78
1487860153998,93,18,68,18,37
1487861376830,0,6,0,0,0
1487861682721,100,87,100,37,50
1487862530057,87,56,75,68,50
1487863505999,12,12,0,0,0
1487864594435,68,56,60,43,53
1487864928474,5,2,5,2,4
1487864986994,68,25,56,43,18
1487865007712,87,6,62,43,62
1487865237041,93,50,62,50,18
1487867002716,50,37,43,37,31
1487867130266,87,75,81,31,31
1487867990522,100,62,62,93,25
1487868204268,75,43,68,75,31
1487868561240,100,56,62,56,43
1487868664467,50,87,100,75,87
1487870197673,37,93,93,56,62
1487870716020,76,69,74,61,81
1487871250789,100,75,31,43,31
1487871542714,50,93,50,68,75
1487872063469,50,81,75,62,43
1487872932091,5,5,0,0,0
1487873402397,68,18,18,87,81
1487873601393,81,93,81,62,43
1487873830383,81,37,75,68,75
1487874427281,5,0,0,0,0
1487874522805,82,74,80,78,73
1487875510022,100,37,12,37,0
1487875728205,68,55,66,73,58
1487875739553,93,25,87,87,56
1487876233643,0,0,0,0,0
1487876500987,100,87,75,81,31
1487876584559,0,0,0,0,0
1487876604274,25,18,18,12,6
1487876828788,100,75,87,75,68
1487877079949,68,31,93,81,43
1487877278150,93,18,75,43,25
1487877981174,87,37,37,56,31
1487878837999,81,68,75,50,37
1487879404598,87,56,56,87,25
1487879686509,87,93,75,50,18
1487879843424,68,87,81,56,68
1487879911936,81,87,75,87,50
1487879923900,87,62,87,100,37
1487879986514,87,87,100,100,75
1487880440008,61,65,78,63,65
1487880856900,66,76,76,69,72
1487881329048,37,37,31,6,43
1487881666611,87,62,25,68,37
1487882713098,100,87,68,87,12
1487883267261,25,31,87,81,68
1487883560650,87,68,93,43,56
1487883915165,56,18,31,12,37
1487884086760,56,81,75,100,100
1487884972044,62,68,75,25,62
1487885746171,87,68,93,87,43
1487887243642,100,81,93,62,43
1487887284629,60,50,70,50,54
1487887541544,75,50,62,62,50
1487888042162,100,81,100,43,37
1487889010396,90,62,84,94,77
1487889103210,100,62,81,68,62
1487889824588,87,62,68,43,43
1487889889176,100,100,93,87,93
1487890017772,37,87,93,75,87
1487890024267,100,62,81,50,50
1487890179269,98,76,69,84,76
1487890708820,75,56,68,56,43
1487890838495,94,52,66,82,88
1487891807707,93,62,93,31,68
1487892940213,65,53,70,66,70
1487895402149,81,93,93,87,37
1487895701377,46,65,80,78,80
1487898151191,75,62,75,56,37
1487904201102,31,6,12,6,12
1487904736308,61,54,62,66,66
1487905878941,66,48,58,61,53
1487907002130,100,50,93,68,50
1487907674026,37,25,18,18,25
1487908588905,81,43,68,93,56
1487912125970,37,18,6,31,18
1487913182581,37,37,31,18,0
1487914595463,6,0,0,0,0
1487915347251,81,68,62,31,12
1487916728550,6,10,3,6,6
1487916837337,60,66,66,56,70
1487918648655,68,37,43,25,68
1487919516945,37,43,68,68,93
1487919601807,81,75,75,75,37
1487920415558,0,0,0,0,0
1487920841457,68,50,81,68,56
1487922281975,23,25,23,13,15
1487922961743,50,31,31,50,31
1487923177192,81,50,68,93,87
1487924120886,56,43,43,50,50
1487925132477,100,50,87,75,18
1487925381781,75,25,75,75,62
1487925406662,75,31,62,75,68
1487925487726,87,75,68,68,6
1487927906862,55,75,70,71,51
1487928532777,87,75,93,37,31
1487928679864,100,100,100,100,100
1487928738765,66,53,69,64,73
1487929064648,100,50,68,75,18
1487930828957,62,33,73,65,33
1487931006116,43,37,50,43,50
